client_name,policy_number,policy_status,policy_start_date,policy_end_date,product_group,account_exe_id,exe_name,branch_name,solution_group,income_class,amount,income_due_date,revenue_transaction_type,renewal_status,lapse_reason,last_updated_date,lapse_reason_clean,opportunity_name,opportunity_id,account_executive,premium_amount,revenue_amount,closing_date,stage,branch,specialty,product_sub_group,risk_details,invoice_number,invoice_date,global_attendees,meeting_date,employee_name,new_role2,new_budget,cross_sell_bugdet,renewal_budget
Jaya Chopra,2414 2022 1261 2200 000,Inactive,25-04-2018,24-04-2019,Marine,1,Vinay,Ahmedabad,Marine,Renewal,9900,25-04-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,Sandesh - Marine,OPP1900001055,Vinay,0,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,Mia Rodriguez,06-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Jaya Chopra,2414 2022 1261 2200 000,Inactive,25-04-2018,24-04-2019,Marine,1,Vinay,Ahmedabad,Marine,Renewal,9900,25-04-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,Sandesh - Marine,OPP1900001055,Vinay,0,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,Benjamin Anderson,07-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Jaya Chopra,2414 2022 1261 2200 000,Inactive,25-04-2018,24-04-2019,Marine,1,Vinay,Ahmedabad,Marine,Renewal,9900,25-04-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,Sandesh - Marine,OPP1900001055,Vinay,0,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,Charlotte Taylor,08-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Kiran Goyal,2414 2026 2374 7800 000,Active,11-01-2019,10-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Renewal,8250,11-01-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,BL - Marine STOP,OPP1900001048,Vinay,0,100000,30-06-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,Sophia Garcia,02-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Kiran Goyal,2414 2026 2374 7800 000,Active,11-01-2019,10-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Renewal,8250,11-01-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,BL - Marine STOP,OPP1900001048,Vinay,0,100000,30-06-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,James Miller,03-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Kiran Goyal,2414 2026 2374 7800 000,Active,11-01-2019,10-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Renewal,8250,11-01-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,BL - Marine STOP,OPP1900001048,Vinay,0,100000,30-06-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,Mia Rodriguez,06-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Kiran Goyal,2414 2026 2374 7800 000,Active,11-01-2019,10-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Renewal,8250,11-01-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,BL - Marine STOP,OPP1900001048,Vinay,0,100000,30-06-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,Benjamin Anderson,07-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Kiran Goyal,2414 2026 2374 7800 000,Active,11-01-2019,10-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Renewal,8250,11-01-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,BL - Marine STOP,OPP1900001048,Vinay,0,100000,30-06-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,Charlotte Taylor,08-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Kiran Goyal,2414 2026 2374 7800 000,Active,11-01-2019,10-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Renewal,8250,11-01-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,II-Marine,OPP1900001050,Vinay,0,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,Sophia Garcia,02-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Kiran Goyal,2414 2026 2374 7800 000,Active,11-01-2019,10-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Renewal,8250,11-01-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,II-Marine,OPP1900001050,Vinay,0,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,James Miller,03-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Kiran Goyal,2414 2026 2374 7800 000,Active,11-01-2019,10-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Renewal,8250,11-01-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,II-Marine,OPP1900001050,Vinay,0,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,Mia Rodriguez,06-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Kiran Goyal,2414 2026 2374 7800 000,Active,11-01-2019,10-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Renewal,8250,11-01-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,II-Marine,OPP1900001050,Vinay,0,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,Benjamin Anderson,07-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Kiran Goyal,2414 2026 2374 7800 000,Active,11-01-2019,10-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Renewal,8250,11-01-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,II-Marine,OPP1900001050,Vinay,0,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,Charlotte Taylor,08-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Kiran Goyal,2414 2026 2374 7800 000,Active,11-01-2019,10-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Renewal,8250,11-01-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,PIL -Marine,OPP1900001053,Vinay,0,100000,31-05-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,Sophia Garcia,02-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Kiran Goyal,2414 2026 2374 7800 000,Active,11-01-2019,10-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Renewal,8250,11-01-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,PIL -Marine,OPP1900001053,Vinay,0,100000,31-05-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,James Miller,03-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Kiran Goyal,2414 2026 2374 7800 000,Active,11-01-2019,10-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Renewal,8250,11-01-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,PIL -Marine,OPP1900001053,Vinay,0,100000,31-05-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,Mia Rodriguez,06-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Kiran Goyal,2414 2026 2374 7800 000,Active,11-01-2019,10-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Renewal,8250,11-01-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,PIL -Marine,OPP1900001053,Vinay,0,100000,31-05-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,Benjamin Anderson,07-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Kiran Goyal,2414 2026 2374 7800 000,Active,11-01-2019,10-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Renewal,8250,11-01-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,PIL -Marine,OPP1900001053,Vinay,0,100000,31-05-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,Charlotte Taylor,08-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Kiran Goyal,2414 2026 2374 7800 000,Active,11-01-2019,10-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Renewal,8250,11-01-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,Sandesh - Marine,OPP1900001055,Vinay,0,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,Sophia Garcia,02-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Kiran Goyal,2414 2026 2374 7800 000,Active,11-01-2019,10-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Renewal,8250,11-01-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,Sandesh - Marine,OPP1900001055,Vinay,0,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,James Miller,03-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Kiran Goyal,2414 2026 2374 7800 000,Active,11-01-2019,10-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Renewal,8250,11-01-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,Sandesh - Marine,OPP1900001055,Vinay,0,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,Mia Rodriguez,06-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Kiran Goyal,2414 2026 2374 7800 000,Active,11-01-2019,10-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Renewal,8250,11-01-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,Sandesh - Marine,OPP1900001055,Vinay,0,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,Benjamin Anderson,07-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Kiran Goyal,2414 2026 2374 7800 000,Active,11-01-2019,10-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Renewal,8250,11-01-2019,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,Sandesh - Marine,OPP1900001055,Vinay,0,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,Charlotte Taylor,08-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Pravin Sengupta,9.10E+13,Active,25-04-2018,24-04-2019,Fire,1,Vinay,Ahmedabad,Property / BI,Renewal,4093.2,25-04-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
Snehal Das,2280062933,Active,20-05-2019,19-05-2020,Miscellaneous,1,Vinay,Ahmedabad,Liability,Renewal,8117,20-01-2020,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,PIL-Credit Insurance,OPP1900001051,Vinay,1200000,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Trade Credit &amp; Political Risk,Miscellaneous,Trade Credit Insurance,,,Sophia Garcia,02-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Snehal Das,2280062933,Active,20-05-2019,19-05-2020,Miscellaneous,1,Vinay,Ahmedabad,Liability,Renewal,8117,20-01-2020,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,PIL-Credit Insurance,OPP1900001051,Vinay,1200000,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Trade Credit &amp; Political Risk,Miscellaneous,Trade Credit Insurance,,,James Miller,03-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Snehal Das,2280062933,Active,20-05-2019,19-05-2020,Miscellaneous,1,Vinay,Ahmedabad,Liability,Renewal,8117,20-01-2020,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,PIL-Credit Insurance,OPP1900001051,Vinay,1200000,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Trade Credit &amp; Political Risk,Miscellaneous,Trade Credit Insurance,,,Mia Rodriguez,06-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Snehal Das,2280062933,Active,20-05-2019,19-05-2020,Miscellaneous,1,Vinay,Ahmedabad,Liability,Renewal,8117,20-01-2020,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,PIL-Credit Insurance,OPP1900001051,Vinay,1200000,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Trade Credit &amp; Political Risk,Miscellaneous,Trade Credit Insurance,,,Benjamin Anderson,07-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Snehal Das,2280062933,Active,20-05-2019,19-05-2020,Miscellaneous,1,Vinay,Ahmedabad,Liability,Renewal,8117,20-01-2020,Brokerage,Renewal,OTHR - Other,22-01-2020,Other,PIL-Credit Insurance,OPP1900001051,Vinay,1200000,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Trade Credit &amp; Political Risk,Miscellaneous,Trade Credit Insurance,,,Charlotte Taylor,08-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Rajesh Malhotra,LWC/I2568913/71/05/006144,Inactive,20-05-2018,19-05-2019,Miscellaneous,1,Vinay,Ahmedabad,Liability,Renewal,6101.25,20-05-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,PIL-Credit Insurance,OPP1900001051,Vinay,1200000,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Trade Credit &amp; Political Risk,Miscellaneous,Trade Credit Insurance,,,Sophia Garcia,02-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Rajesh Malhotra,LWC/I2568913/71/05/006144,Inactive,20-05-2018,19-05-2019,Miscellaneous,1,Vinay,Ahmedabad,Liability,Renewal,6101.25,20-05-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,PIL-Credit Insurance,OPP1900001051,Vinay,1200000,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Trade Credit &amp; Political Risk,Miscellaneous,Trade Credit Insurance,,,James Miller,03-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Rajesh Malhotra,LWC/I2568913/71/05/006144,Inactive,20-05-2018,19-05-2019,Miscellaneous,1,Vinay,Ahmedabad,Liability,Renewal,6101.25,20-05-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,PIL-Credit Insurance,OPP1900001051,Vinay,1200000,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Trade Credit &amp; Political Risk,Miscellaneous,Trade Credit Insurance,,,Mia Rodriguez,06-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Rajesh Malhotra,LWC/I2568913/71/05/006144,Inactive,20-05-2018,19-05-2019,Miscellaneous,1,Vinay,Ahmedabad,Liability,Renewal,6101.25,20-05-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,PIL-Credit Insurance,OPP1900001051,Vinay,1200000,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Trade Credit &amp; Political Risk,Miscellaneous,Trade Credit Insurance,,,Benjamin Anderson,07-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Rajesh Malhotra,LWC/I2568913/71/05/006144,Inactive,20-05-2018,19-05-2019,Miscellaneous,1,Vinay,Ahmedabad,Liability,Renewal,6101.25,20-05-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,PIL-Credit Insurance,OPP1900001051,Vinay,1200000,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Trade Credit &amp; Political Risk,Miscellaneous,Trade Credit Insurance,,,Charlotte Taylor,08-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
Archana Bhatia,0865074115 01,Active,12-06-2018,11-06-2019,Marine,9,Manish Sharma,Ahmedabad,Small Medium Enterpries (SME),Renewal,1980,12-06-2018,Brokerage,Endorsement,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
Ashok Reddy,0865074115 01,Active,12-06-2018,11-06-2019,Marine,9,Manish Sharma,Ahmedabad,Small Medium Enterpries (SME),Renewal,1980,10-01-2019,Brokerage ,Endorsement,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
Madhuri Bhatia,3.11E+18,Active,26-08-2019,25-08-2020,Miscellaneous,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Cross Sell,2089.25,26-08-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
Pranav Mishra,OG-19-2202-1018-00000055,Active,01-01-2019,31-12-2019,Marine,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Cross Sell,21768.61,01-01-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,Marine,OPP1900001843,Animesh Rawat,0,100000,31-10-2019,Negotiate,Ahmedabad,Marine,Marine Cargo,Marine Combo policy ( EXIM +Inland),,,Lucas Hernandez,13-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
Pranav Mishra,OG-19-2202-1018-00000055,Active,01-01-2019,31-12-2019,Marine,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Cross Sell,21768.61,01-01-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,Marine,OPP1900001843,Animesh Rawat,0,100000,31-10-2019,Negotiate,Ahmedabad,Marine,Marine Cargo,Marine Combo policy ( EXIM +Inland),,,Amelia Moore,13-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
Pranav Mishra,OG-19-2202-1018-00000055,Active,01-01-2019,31-12-2019,Marine,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Cross Sell,21768.61,01-01-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,Marine,OPP1900001843,Animesh Rawat,0,100000,31-10-2019,Negotiate,Ahmedabad,Marine,Marine Cargo,Marine Combo policy ( EXIM +Inland),,,Henry Thomas,09-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
Pranav Mishra,OG-19-2202-1018-00000055,Active,01-01-2019,31-12-2019,Marine,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Cross Sell,21768.61,01-01-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,Marine,OPP1900001843,Animesh Rawat,0,100000,31-10-2019,Negotiate,Ahmedabad,Marine,Marine Cargo,Marine Combo policy ( EXIM +Inland),,,Harper Martin,10-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
Pranav Mishra,OG-19-2202-1018-00000055,Active,01-01-2019,31-12-2019,Marine,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Cross Sell,21768.61,01-01-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,Maine Open,OPP1900001923,Animesh Rawat,0,10000,30-09-2019,Propose Solution,Ahmedabad,Marine,Marine Cargo,Marine Cargo,,,Lucas Hernandez,13-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
Pranav Mishra,OG-19-2202-1018-00000055,Active,01-01-2019,31-12-2019,Marine,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Cross Sell,21768.61,01-01-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,Maine Open,OPP1900001923,Animesh Rawat,0,10000,30-09-2019,Propose Solution,Ahmedabad,Marine,Marine Cargo,Marine Cargo,,,Amelia Moore,13-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
Pranav Mishra,OG-19-2202-1018-00000055,Active,01-01-2019,31-12-2019,Marine,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Cross Sell,21768.61,01-01-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,Maine Open,OPP1900001923,Animesh Rawat,0,10000,30-09-2019,Propose Solution,Ahmedabad,Marine,Marine Cargo,Marine Cargo,,,Henry Thomas,09-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
Pranav Mishra,OG-19-2202-1018-00000055,Active,01-01-2019,31-12-2019,Marine,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Cross Sell,21768.61,01-01-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,Maine Open,OPP1900001923,Animesh Rawat,0,10000,30-09-2019,Propose Solution,Ahmedabad,Marine,Marine Cargo,Marine Cargo,,,Harper Martin,10-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
Rina Goyal,OG-19-2202-3383-00000009,Active,01-01-2019,31-12-2019,Liability,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Cross Sell,12019.2,01-01-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
Geeta Gupta,640002371,Active,01-04-2018,31-03-2019,Miscellaneous,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,66937.72,01-04-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
Sudhir Roy,0830017443 01,Active,11-05-2018,10-05-2019,Marine,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,78374.84,11-05-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,Marine,OPP1900001843,Animesh Rawat,0,100000,31-10-2019,Negotiate,Ahmedabad,Marine,Marine Cargo,Marine Combo policy ( EXIM +Inland),,,Lucas Hernandez,13-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
Sudhir Roy,0830017443 01,Active,11-05-2018,10-05-2019,Marine,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,78374.84,11-05-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,Marine,OPP1900001843,Animesh Rawat,0,100000,31-10-2019,Negotiate,Ahmedabad,Marine,Marine Cargo,Marine Combo policy ( EXIM +Inland),,,Amelia Moore,13-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
Sudhir Roy,0830017443 01,Active,11-05-2018,10-05-2019,Marine,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,78374.84,11-05-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,Marine,OPP1900001843,Animesh Rawat,0,100000,31-10-2019,Negotiate,Ahmedabad,Marine,Marine Cargo,Marine Combo policy ( EXIM +Inland),,,Henry Thomas,09-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
Sudhir Roy,0830017443 01,Active,11-05-2018,10-05-2019,Marine,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,78374.84,11-05-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,Marine,OPP1900001843,Animesh Rawat,0,100000,31-10-2019,Negotiate,Ahmedabad,Marine,Marine Cargo,Marine Combo policy ( EXIM +Inland),,,Harper Martin,10-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
Sudhir Roy,0830017443 01,Active,11-05-2018,10-05-2019,Marine,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,78374.84,11-05-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,Maine Open,OPP1900001923,Animesh Rawat,0,10000,30-09-2019,Propose Solution,Ahmedabad,Marine,Marine Cargo,Marine Cargo,,,Lucas Hernandez,13-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
Sudhir Roy,0830017443 01,Active,11-05-2018,10-05-2019,Marine,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,78374.84,11-05-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,Maine Open,OPP1900001923,Animesh Rawat,0,10000,30-09-2019,Propose Solution,Ahmedabad,Marine,Marine Cargo,Marine Cargo,,,Amelia Moore,13-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
Sudhir Roy,0830017443 01,Active,11-05-2018,10-05-2019,Marine,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,78374.84,11-05-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,Maine Open,OPP1900001923,Animesh Rawat,0,10000,30-09-2019,Propose Solution,Ahmedabad,Marine,Marine Cargo,Marine Cargo,,,Henry Thomas,09-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
Sudhir Roy,0830017443 01,Active,11-05-2018,10-05-2019,Marine,3,Animesh Rawat,Ahmedabad,Global Client Network (GNB Inward),Renewal,78374.84,11-05-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,Maine Open,OPP1900001923,Animesh Rawat,0,10000,30-09-2019,Propose Solution,Ahmedabad,Marine,Marine Cargo,Marine Cargo,,,Harper Martin,10-01-2020,Animesh Rawat,Servicer,1278023,12365300,12900
Rani Kaul,180876-0000-00,Inactive,01-04-2018,31-03-2019,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,60000,01-04-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,EI- GMC,OPP1900001364,Mark,1400000,100000,09-12-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Christopher Campbell,22-01-2020,Mark,Servicer,19888,128777,198882
Rani Kaul,180876-0000-00,Inactive,01-04-2018,31-03-2019,Employee Benefits,10,Mark,Ahmedabad,Employee Benefits (EB),Renewal,60000,01-04-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,EI- GMC,OPP1900001364,Mark,1400000,100000,09-12-2019,Qualify Opportunity,Ahmedabad,Employee Benefits (EB),Mediclaim,Group Medical,,,Zoe Rivera,13-01-2020,Mark,Servicer,19888,128777,198882
